"","ID","File.Name.","bregma","sequence.no"
"1",3307,"07_01_0_3307_LEFT_RECOUNT.tif",0,"07"
"2",3307,"13_01_0.1_3307_LEFT_RECOUNT.tif",0.1,"13"
"3",3307,"13_01_0.1_3307_RIGHT_RECOUNT.tif",0.1,"13"
"4",3307,"16_01_0.1_3307_LEFT_RECOUNT.tif",0.1,"16"
"5",3307,"16_01_0.1_3307_RIGHT_RECOUNT.tif",0.1,"16"
"6",3307,"22_01_0.1_3307_LEFT_RECOUNT.tif",0.1,"22"
"7",3307,"22_01_0.1_3307_RIGHT_RECOUNT.tif",0.1,"22"
"8",3307,"25_01_0.3_3307_LEFT_RECOUNT.tif",0.3,"25"
"9",3307,"25_01_0.3_3307_RIGHT_RECOUNT.tif",0.3,"25"
"10",3307,"37_01_-0.7_3307_LEFT_RECOUNT.tif",-0.7,"37"
"11",3307,"46_01_-1_3307_LEFT_RECOUNT.tif",-1,"46"
"12",3307,"46_01_-1_3307_RIGHT_RECOUNT.tif",-1,"46"
"13",3307,"49_01_-0.8_3307_RIGHT_RECOUNT.tif",-0.8,"49"
"14",3422,"07_01_0.3_3422_RIGHT_RECOUNT.tif",0.3,"07"
"15",3422,"100_01_-0.9_3422_LEFT_RECOUNT.tif",-0.9,"100"
"16",3422,"100_01_-0.9_3422_RIGHT_RECOUNT.tif",-0.9,"100"
"17",3422,"25_01_0_3422_RIGHT_RECOUNT.tif",0,"25"
"18",3422,"31_01_1.8_3422_RIGHT_RECOUNT.tif",1.8,"31"
"19",3422,"37_01_0.9_3422_LEFT_RECOUNT.tif",0.9,"37"
"20",3422,"37_01_1.1_3422_RIGHT_RECOUNT.tif",1.1,"37"
"21",3422,"40_01_1.3_3422_LEFT_RECOUNT.tif",1.3,"40"
"22",3422,"40_01_1.3_3422_RIGHT_RECOUNT.tif",1.3,"40"
"23",3422,"43_01_-2_3422_LEFT_RECOUNT.tif",-2,"43"
"24",3422,"43_01_-2_3422_RIGHT_RECOUNT.tif",-2,"43"
"25",3422,"46_01_-0.1_3422_LEFT_RECOUNT.tif",-0.1,"46"
"26",3422,"46_01_0_3422_RIGHT_RECOUNT.tif",0,"46"
"27",3422,"49_01_0_3422_LEFT_RECOUNT.tif",0,"49"
"28",3422,"49_01_0_3422_RIGHT_RECOUNT.tif",0,"49"
"29",3422,"52_01_1.4_3422_LEFT_RECOUNT.tif",1.4,"52"
"30",3422,"52_01_1.4_3422_RIGHT_RECOUNT.tif",1.4,"52"
"31",3422,"55_01_-1.6_3422_LEFT_RECOUNT.tif",-1.6,"55"
"32",3422,"55_01_-1.6_3422_RIGHT_RECOUNT.tif",-1.6,"55"
"33",3422,"61_01_-0.4_3422_LEFT_RECOUNT.tif",-0.4,"61"
"34",3422,"64_01_-1.3_3422_RIGHT_RECOUNT.tif",-1.3,"64"
"35",3422,"67_01_0_3422_LEFT_RECOUNT.tif",0,"67"
"36",3422,"67_01_0_3422_RIGHT_RECOUNT.tif",0,"67"
"37",3422,"70_01_-1.7_3422_RIGHT_RECOUNT.tif",-1.7,"70"
"38",3422,"73_01_0.8_3422_LEFT_RECOUNT.tif",0.8,"73"
"39",3422,"73_01_0.8_3422_RIGHT_RECOUNT.tif",0.8,"73"
"40",3422,"76_01_-0.5_3422_LEFT_RECOUNT.tif",-0.5,"76"
"41",3422,"76_01_-0.5_3422_RIGHT_RECOUNT.tif",-0.5,"76"
"42",3422,"79_01_0.3_3422_LEFT_RECOUNT.tif",0.3,"79"
"43",3422,"79_01_0.4_3422_RIGHT_RECOUNT.tif",0.4,"79"
"44",3422,"94_01_-2.4_3422_LEFT_RECOUNT.tif",-2.4,"94"
"45",3422,"94_01_-2.5_3422_RIGHT_RECOUNT.tif",-2.5,"94"
"46",3425,"100_01_-1.7_3425_LEFT_RECOUNT.tif",-1.7,"100"
"47",3425,"100_01_-1.7_3425_RIGHT_RECOUNT.tif",-1.7,"100"
"48",3425,"103_01_-1.3_3425_LEFT_RECOUNT.tif",-1.3,"103"
"49",3425,"103_01_-1.4_3425_RIGHT_RECOUNT.tif",-1.4,"103"
"50",3425,"106_01_-2_3425_LEFT_RECOUNT.tif",-2,"106"
"51",3425,"106_01_-2_3425_RIGHT_RECOUNT.tif",-2,"106"
"52",3425,"112_01_-1_3425_LEFT_RECOUNT.tif",-1,"112"
"53",3425,"112_01_-1_3425_RIGHT_RECOUNT.tif",-1,"112"
"54",3425,"115_01_-1.4_3425_LEFT_RECOUNT.tif",-1.4,"115"
"55",3425,"115_01_-1.5_3425_RIGHT_RECOUNT.tif",-1.5,"115"
"56",3425,"121_01_-1_3425_LEFT_RECOUNT.tif",-1,"121"
"57",3425,"121_01_-1_3425_RIGHT_RECOUNT.tif",-1,"121"
"58",3425,"124_01_-3.2_3425_RIGHT_RECOUNT.tif",-3.2,"124"
"59",3425,"127_01_-2.5_3425_LEFT_RECOUNT.tif",-2.5,"127"
"60",3425,"133_01_-2.4_3425_RIGHT_RECOUNT.tif",-2.4,"133"
"61",3425,"139_01_-2.4_3425_LEFT_RECOUNT.tif",-2.4,"139"
"62",3425,"139_01_-2.4_3425_RIGHT_RECOUNT.tif",-2.4,"139"
"63",3425,"43_01_1.3_3425_LEFT_RECOUNT.tif",1.3,"43"
"64",3425,"46_01_-1.1_3425_LEFT_RECOUNT.tif",-1.1,"46"
"65",3425,"52_01_1.8_3425_LEFT_COUNTS.tif",1.8,"52"
"66",3425,"55_01_0.6_3425_LEFT_RECOUNT.tif",0.6,"55"
"67",3425,"55_01_0.6_3425_RIGHT_RECOUNT.tif",0.6,"55"
"68",3425,"58_01_2.1_3425_RIGHT_COUNTS.tif",2.1,"58"
"69",3425,"58_01_2.3_3425_LEFT_COUNTS.tif",2.3,"58"
"70",3425,"64_01_0.8_3425_LEFT_RECOUNT.tif",0.8,"64"
"71",3425,"64_01_0.8_3425_RIGHT_RECOUNT.tif",0.8,"64"
"72",3425,"67_01_0.8_3425_LEFT_RECOUNT.tif",0.8,"67"
"73",3425,"67_01_0.8_3425_RIGHT_RECOUNT.tif",0.8,"67"
"74",3425,"73_01_-0.5_3425_LEFT_COUNTS.tif",-0.5,"73"
"75",3425,"73_01_-0.7_3425_RIGHT_COUNTS.tif",-0.7,"73"
"76",3425,"76_01_0.5_3425_LEFT_RECOUNT.tif",0.5,"76"
"77",3425,"76_01_0.5_3425_RIGHT_RECOUNT.tif",0.5,"76"
"78",3425,"79_01_0.6_3425_LEFT_RECOUNT.tif",0.6,"79"
"79",3425,"79_01_0.6_3425_RIGHT_RECOUNT.tif",0.6,"79"
"80",3425,"82_01_-0.6_3425_LEFT_RECOUNT.tif",-0.6,"82"
"81",3425,"82_01_-0.6_3425_RIGHT_RECOUNT.tif",-0.6,"82"
"82",3425,"85_01_1.2_3425_LEFT_RECOUNT.tif",1.2,"85"
"83",3425,"85_01_1.2_3425_RIGHT_RECOUNT.tif",1.2,"85"
"84",3425,"88_01_0.3_3425_LEFT_RECOUNT.tif",0.3,"88"
"85",3425,"88_01_0.3_3425_RIGHT_RECOUNT.tif",0.3,"88"
"86",3425,"91_01_-0.2_3425_LEFT_RECOUNT.tif",-0.2,"91"
"87",3425,"91_01_-0.2_3425_RIGHT_RECOUNT.tif",-0.2,"91"
"88",3425,"94_01_0.8_3425_RIGHT_RECOUNT.tif",0.8,"94"
"89",3425,"97_01_-2.3_3425_LEFT_COUNTS.tif",-2.3,"97"
"90",3425,"97_01_-2.3_3425_RIGHT_COUNTS.tif",-2.3,"97"
"91",3426,"07_01_1.6_3426_LEFT_COUNTS.tif",1.6,"07"
"92",3426,"10_01_2.2_3426_LEFT_COUNTS.tif",2.2,"10"
"93",3426,"10_01_2.5_3426_RIGHT_COUNTS.tif",2.5,"10"
"94",3426,"100_01_-3.3_3426_RIGHT_RECOUNT.tif",-3.3,"100"
"95",3426,"100_01_-3.7_3426_LEFT_RECOUNT.tif",-3.7,"100"
"96",3426,"103_01_-2.2_3426_RIGHT_COUNTS.tif",-2.2,"103"
"97",3426,"103_01_-2.3_3426_LEFT_COUNTS.tif",-2.3,"103"
"98",3426,"109_01_-1.9_3426_RIGHT_COUNTS.tif",-1.9,"109"
"99",3426,"109_01_-2.3_3426_LEFT_RECOUNT.tif",-2.3,"109"
"100",3426,"13_01_2.5_3426_RIGHT_COUNTS.tif",2.5,"13"
"101",3426,"22_01_1.4_3426_LEFT_RECOUNT.tif",1.4,"22"
"102",3426,"22_01_1.4_3426_RIGHT_RECOUNT.tif",1.4,"22"
"103",3426,"25_01_2.2_3426_RIGHT_COUNTS.tif",2.2,"25"
"104",3426,"25_01_2.5_3426_LEFT_COUNTS.tif",2.5,"25"
"105",3426,"28_01_2.2_3426_LEFT_COUNTS.tif",2.2,"28"
"106",3426,"28_01_2.2_3426_RIGHT_COUNTS.tif",2.2,"28"
"107",3426,"31_01_1.1_3426_LEFT_RECOUNT.tif",1.1,"31"
"108",3426,"31_01_1.1_3426_RIGHT_RECOUNT.tif",1.1,"31"
"109",3426,"34_01_2.2_3426_LEFT_COUNTS.tif",2.2,"34"
"110",3426,"34_01_2.2_3426_RIGHT_COUNTS.tif",2.2,"34"
"111",3426,"37_01_2.2_3426_LEFT_COUNTS.tif",2.2,"37"
"112",3426,"37_01_2.6_3426_RIGHT_COUNTS.tif",2.6,"37"
"113",3426,"40_01_0.1_3426_LEFT_RECOUNT.tif",0.1,"40"
"114",3426,"40_01_0.1_3426_RIGHT_RECOUNT.tif",0.1,"40"
"115",3426,"43_01_-0.1_3426_LEFT_COUNTS.tif",-0.1,"43"
"116",3426,"43_01_0.1_3426_RIGHT_RECOUNT.tif",0.1,"43"
"117",3426,"46_01_0.2_3426_LEFT_RECOUNT.tif",0.2,"46"
"118",3426,"46_01_0.3_3426_RIGHT_RECOUNT.tif",0.3,"46"
"119",3426,"49_01_0.9_3426_LEFT_RECOUNT.tif",0.9,"49"
"120",3426,"52_01_0_3426_LEFT_RECOUNT.tif",0,"52"
"121",3426,"52_01_0_3426_RIGHT_RECOUNT.tif",0,"52"
"122",3426,"55_01_0_3426_LEFT_RECOUNT.tif",0,"55"
"123",3426,"55_01_0_3426_RIGHT_RECOUNT.tif",0,"55"
"124",3426,"58_01_-0.6_3426_RIGHT_RECOUNT.tif",-0.6,"58"
"125",3426,"64_01_0.6_3426_LEFT_RECOUNT.tif",0.6,"64"
"126",3426,"64_01_0.6_3426_RIGHT_RECOUNT.tif",0.6,"64"
"127",3426,"67_01_-2_3426_LEFT_RECOUNT.tif",-2,"67"
"128",3426,"67_01_-2_3426_RIGHT_RECOUNT.tif",-2,"67"
"129",3426,"70_01_-1.1_3426_LEFT_COUNTS.tif",-1.1,"70"
"130",3426,"70_01_-1_3426_RIGHT_RECOUNT.tif",-1,"70"
"131",3426,"73_01_-1_3426_LEFT_RECOUNT.tif",-1,"73"
"132",3426,"73_01_-1_3426_RIGHT_RECOUNT.tif",-1,"73"
"133",3426,"76_01_-2_3426_LEFT_RECOUNT.tif",-2,"76"
"134",3426,"76_01_-2_3426_RIGHT_RECOUNT.tif",-2,"76"
"135",3426,"79_01_-1_3426_LEFT_RECOUNT.tif",-1,"79"
"136",3426,"79_01_-1_3426_RIGHT_RECOUNT.tif",-1,"79"
"137",3426,"82_01_-1.5_3426_RIGHT_COUNTS.tif",-1.5,"82"
"138",3426,"82_01_-1.6_3426_LEFT_COUNTS.tif",-1.6,"82"
"139",3426,"85_01_-1.3_3426_LEFT_RECOUNT.tif",-1.3,"85"
"140",3426,"85_01_-1.3_3426_RIGHT_RECOUNT.tif",-1.3,"85"
"141",3426,"88_01_-1.4_3426_LEFT_RECOUNT.tif",-1.4,"88"
"142",3426,"88_01_-1.4_3426_RIGHT_RECOUNT.tif",-1.4,"88"
"143",3426,"94_01_-3.4_3426_LEFT_COUNTS.tif",-3.4,"94"
"144",3426,"94_01_-3.4_3426_RIGHT_RECOUNT.tif",-3.4,"94"
"145",3426,"97_01_-3.4_3426_LEFT_COUNTS.tif",-3.4,"97"
"146",3426,"97_01_-3.4_3426_RIGHT_COUNTS.tif",-3.4,"97"
"147",3429,"01_01_1.2_3429_RIGHT_RECOUNT.tif",1.2,"01"
"148",3429,"01_01_1.3_3429_LEFT_RECOUNT.tif",1.3,"01"
"149",3429,"04_01_2.2_3429_RIGHT_COUNTS.tif",2.2,"04"
"150",3429,"07_01_2.2_3429_LEFT_COUNTS.tif",2.2,"07"
"151",3429,"07_01_2.5_3429_RIGHT_COUNTS.tif",2.5,"07"
"152",3429,"10_01_2.3_3429_LEFT_COUNTS.tif",2.3,"10"
"153",3429,"100_01_-3.4_3429_LEFT_COUNTS.tif",-3.4,"100"
"154",3429,"100_01_-3.4_3429_RIGHT_COUNTS.tif",-3.4,"100"
"155",3429,"103_01_-2.4_3429_LEFT_RECOUNT.tif",-2.4,"103"
"156",3429,"103_01_-2_3429_RIGHT_RECOUNT.tif",-2,"103"
"157",3429,"106_01_-3.4_3429_LEFT_COUNTS.tif",-3.4,"106"
"158",3429,"106_01_-3.4_3429_RIGHT_COUNTS.tif",-3.4,"106"
"159",3429,"112_01_-3.3_3429_RIGHT_COUNTS.tif",-3.3,"112"
"160",3429,"115_01_-2.7_3429_LEFT_RECOUNT.tif",-2.7,"115"
"161",3429,"118_01_-2.3_3429_LEFT_COUNTS.tif",-2.3,"118"
"162",3429,"13_01_1.1_3429_LEFT_RECOUNT.tif",1.1,"13"
"163",3429,"13_01_1.1_3429_RIGHT_RECOUNT.tif",1.1,"13"
"164",3429,"16_01_1.6_3429_LEFT_RECOUNT.tif",1.6,"16"
"165",3429,"16_01_1.6_3429_RIGHT_RECOUNT.tif",1.6,"16"
"166",3429,"22_01_2.3_3429_RIGHT_COUNTS.tif",2.3,"22"
"167",3429,"25_01_2.2_3429_RIGHT_RECOUNT.tif",2.2,"25"
"168",3429,"25_01_2_3429_LEFT_RECOUNT.tif",2,"25"
"169",3429,"28_01_1.6_3429_RIGHT_COUNTS.tif",1.6,"28"
"170",3429,"28_01_1.8_3429_LEFT_RECOUNT.tif",1.8,"28"
"171",3429,"31_01_2.5_3429_LEFT_COUNTS.tif",2.5,"31"
"172",3429,"34_01_2.2_3429_RIGHT_COUNTS.tif",2.2,"34"
"173",3429,"37_01_0.6_3429_LEFT_RECOUNT.tif",0.6,"37"
"174",3429,"40_01_2.2_3429_LEFT_COUNTS.tif",2.2,"40"
"175",3429,"43_01_2.2_3429_LEFT_COUNTS.tif",2.2,"43"
"176",3429,"43_01_2.3_3429_RIGHT_COUNTS.tif",2.3,"43"
"177",3429,"49_01_0.9_3429_LEFT_RECOUNT.tif",0.9,"49"
"178",3429,"49_01_0.9_3429_RIGHT_RECOUNT.tif",0.9,"49"
"179",3429,"52_01_-0.1_3429_LEFT_COUNTS.tif",-0.1,"52"
"180",3429,"52_01_-0.1_3429_RIGHT_RECOUNT.tif",-0.1,"52"
"181",3429,"55_01_0.6_3429_LEFT_RECOUNT.tif",0.6,"55"
"182",3429,"55_01_0.6_3429_RIGHT_RECOUNT.tif",0.6,"55"
"183",3429,"58_01_0_3429_LEFT_RECOUNT.tif",0,"58"
"184",3429,"58_01_0_3429_RIGHT_RECOUNT.tif",0,"58"
"185",3429,"61_01_0.2_3429_LEFT_RECOUNT.tif",0.2,"61"
"186",3429,"61_01_0.2_3429_RIGHT_RECOUNT.tif",0.2,"61"
"187",3429,"64_01_-0.4_3429_LEFT_RECOUNT.tif",-0.4,"64"
"188",3429,"64_01_-0.4_3429_RIGHT_COUNTS.tif",-0.4,"64"
"189",3429,"67_01_0.5_3429_LEFT_RECOUNT.tif",0.5,"67"
"190",3429,"67_01_0.5_3429_RIGHT_RECOUNT.tif",0.5,"67"
"191",3429,"70_01_0.5_3429_LEFT_RECOUNT.tif",0.5,"70"
"192",3429,"70_01_0.5_3429_RIGHT_RECOUNT.tif",0.5,"70"
"193",3429,"73_01_-1.4_3429_LEFT_RECOUNT.tif",-1.4,"73"
"194",3429,"73_01_-1.4_3429_RIGHT_RECOUNT.tif",-1.4,"73"
"195",3429,"76_01_-2_3429_LEFT_RECOUNT.tif",-2,"76"
"196",3429,"76_01_-2_3429_RIGHT_RECOUNT.tif",-2,"76"
"197",3429,"82_01_-2.2_3429_RIGHT_COUNTS.tif",-2.2,"82"
"198",3429,"82_01_-2_3429_LEFT_RECOUNT.tif",-2,"82"
"199",3429,"85_01_-1.3_3429_RIGHT_COUNTS.tif",-1.3,"85"
"200",3429,"85_01_-1.9_3429_LEFT_RECOUNT.tif",-1.9,"85"
"201",3429,"88_01_-1_3429_LEFT_RECOUNT.tif",-1,"88"
"202",3429,"88_01_-1_3429_RIGHT_RECOUNT.tif",-1,"88"
"203",3429,"91_01_-1.7_3429_LEFT_COUNTS.tif",-1.7,"91"
"204",3429,"91_01_-2_3429_RIGHT_COUNTS.tif",-2,"91"
"205",3429,"94_01_-1.2_3429_LEFT_COUNTS.tif",-1.2,"94"
"206",3429,"94_01_-1.2_3429_RIGHT_COUNTS.tif",-1.2,"94"
"207",3429,"97_01_-1.7_3429_LEFT_RECOUNT.tif",-1.7,"97"
"208",3429,"97_01_-1.7_3429_RIGHT_RECOUNT.tif",-1.7,"97"
"209",3431,"04_01_0.3_3431_LEFT_RECOUNT.tif",0.3,"04"
"210",3431,"04_01_0.4_3431_RIGHT_RECOUNT.tif",0.4,"04"
"211",3431,"10_01_2.2_3431_LEFT_COUNTS.tif",2.2,"10"
"212",3431,"10_01_2.2_3431_RIGHT_COUNTS.tif",2.2,"10"
"213",3431,"100_01_-2.6_3431_RIGHT_RECOUNT.tif",-2.6,"100"
"214",3431,"100_01_2.6_3431_LEFT_RECOUNT.tif",2.6,"100"
"215",3431,"103_01_-3.4_3431_LEFT_COUNTS.tif",-3.4,"103"
"216",3431,"103_01_-3.4_3431_RIGHT_COUNTS.tif",-3.4,"103"
"217",3431,"106_01_-3.4_3431_RIGHT_COUNTS.tif",-3.4,"106"
"218",3431,"106_01_-3.5_3431_LEFT_COUNTS.tif",-3.5,"106"
"219",3431,"109_01_-2.3_3431_LEFT_RECOUNT.tif",-2.3,"109"
"220",3431,"109_01_-2.3_3431_RIGHT_COUNTS.tif",-2.3,"109"
"221",3431,"112_01_-3.5_3431_RIGHT_COUNTS.tif",-3.5,"112"
"222",3431,"115_01_-2.9_3431_RIGHT_COUNTS.tif",-2.9,"115"
"223",3431,"118_01_-1.9_3431_LEFT_RECOUNT.tif",-1.9,"118"
"224",3431,"118_01_-2.2_3431_RIGHT_RECOUNT.tif",-2.2,"118"
"225",3431,"13_01_2.5_3431_LEFT_COUNTS.tif",2.5,"13"
"226",3431,"13_01_2.5_3431_RIGHT_COUNTS.tif",2.5,"13"
"227",3431,"16_01_1.6_3431_LEFT_RECOUNT.tif",1.6,"16"
"228",3431,"16_01_1.6_3431_RIGHT_COUNTS.tif",1.6,"16"
"229",3431,"22_01_1.5_3431_RIGHT_RECOUNT.tif",1.5,"22"
"230",3431,"22_01_1.6_3431_LEFT_RECOUNT.tif",1.6,"22"
"231",3431,"25_01_1.4_3431_LEFT_COUNTS.tif",1.4,"25"
"232",3431,"25_01_1.4_3431_RIGHT_COUNTS.tif",1.4,"25"
"233",3431,"28_01_2.2_3431_RIGHT_COUNTS.tif",2.2,"28"
"234",3431,"28_01_2.6_3431_LEFT_RECOUNT.tif",2.6,"28"
"235",3431,"31_01_2.1_3431_LEFT_COUNTS.tif",2.1,"31"
"236",3431,"34_01_2_3431_LEFT_RECOUNT.tif",2,"34"
"237",3431,"34_01_2_3431_RIGHT_RECOUNT.tif",2,"34"
"238",3431,"37_01_2.2_3431_LEFT_COUNTS.tif",2.2,"37"
"239",3431,"37_01_2.3_3431_RIGHT_COUNTS.tif",2.3,"37"
"240",3431,"43_01_0.6_3431_LEFT_RECOUNT.tif",0.6,"43"
"241",3431,"43_01_0.6_3431_RIGHT_RECOUNT.tif",0.6,"43"
"242",3431,"46_01_-0.2_3431_LEFT_RECOUNT.tif",-0.2,"46"
"243",3431,"46_01_-0.2_3431_RIGHT_RECOUNT.tif",-0.2,"46"
"244",3431,"49_01_0.3_3431_LEFT_RECOUNT.tif",0.3,"49"
"245",3431,"49_01_0.3_3431_RIGHT_RECOUNT.tif",0.3,"49"
"246",3431,"52_01_-0.4_3431_LEFT_COUNTS.tif",-0.4,"52"
"247",3431,"52_01_-0.4_3431_RIGHT_COUNTS.tif",-0.4,"52"
"248",3431,"55_01_0_3431_LEFT_RECOUNT.tif",0,"55"
"249",3431,"55_01_0_3431_RIGHT_RECOUNT.tif",0,"55"
"250",3431,"58_01_1_3431_LEFT_COUNTS.tif",1,"58"
"251",3431,"58_01_1_3431_RIGHT_COUNTS.tif",1,"58"
"252",3431,"61_01_0.6_3431_RIGHT_RECOUNT.tif",0.6,"61"
"253",3431,"61_01_0_3431_LEFT_COUNTS.tif",0,"61"
"254",3431,"64_01_0.5_3431_RIGHT_RECOUNT.tif",0.5,"64"
"255",3431,"67_01_0.2_3431_LEFT_RECOUNT.tif",0.2,"67"
"256",3431,"67_01_0.2_3431_RIGHT_RECOUNT.tif",0.2,"67"
"257",3431,"70_01_-1.8_3431_LEFT_RECOUNT.tif",-1.8,"70"
"258",3431,"70_01_-1.8_3431_RIGHT_RECOUNT.tif",-1.8,"70"
"259",3431,"73_01_-1.3_3431_LEFT_RECOUNT.tif",-1.3,"73"
"260",3431,"73_01_-1.3_3431_RIGHT_RECOUNT.tif",-1.3,"73"
"261",3431,"76_01_-0.8_3431_LEFT_RECOUNT.tif",-0.8,"76"
"262",3431,"76_01_-0.8_3431_RIGHT_RECOUNT.tif",-0.8,"76"
"263",3431,"79_01_-1.7_3431_LEFT_RECOUNT.tif",-1.7,"79"
"264",3431,"79_01_-1.9_3431_RIGHT_RECOUNT.tif",-1.9,"79"
"265",3431,"82_01_-1.3_3431_RIGHT_RECOUNT.tif",-1.3,"82"
"266",3431,"85_01_-0.1_3431_RIGHT_COUNTS.tif",-0.1,"85"
"267",3431,"85_01_-0.4_3431_LEFT_RECOUNT.tif",-0.4,"85"
"268",3431,"88_01_-1.8_3431_LEFT_RECOUNT.tif",-1.8,"88"
"269",3431,"88_01_-1.8_3431_RIGHT_RECOUNT.tif",-1.8,"88"
"270",3431,"91_01_-0.7_3431_LEFT_COUNTS.tif",-0.7,"91"
"271",3431,"91_01_-0.9_3431_RIGHT_RECOUNT.tif",-0.9,"91"
"272",3431,"94_01_-1.6_3431_LEFT_RECOUNT.tif",-1.6,"94"
"273",3431,"94_01_-1.6_3431_RIGHT_RECOUNT.tif",-1.6,"94"
"274",3431,"97_01_-3.4_3431_LEFT_COUNTS.tif",-3.4,"97"
"275",3431,"97_01_-3.4_3431_RIGHT_COUNTS.tif",-3.4,"97"
"276",3433,"01_01_-0.3_3433_LEFT_RECOUNT.tif",-0.3,"01"
"277",3433,"01_01_-0.3_3433_RIGHT_RECOUNT.tif",-0.3,"01"
"278",3433,"04_01_0.8_3433_LEFT_RECOUNT.tif",0.8,"04"
"279",3433,"07_01_1.7_3433_RIGHT_COUNTS.tif",1.7,"07"
"280",3433,"07_01_2.5_3433_LEFT_COUNTS.tif",2.5,"07"
"281",3433,"10_01_0.8_3433_LEFT_RECOUNT.tif",0.8,"10"
"282",3433,"106_01_-3.4_3433_RIGHT_COUNTS.tif",-3.4,"106"
"283",3433,"106_01_-3.5_3433_LEFT_COUNTS.tif",-3.5,"106"
"284",3433,"13_01_0.6_3433_LEFT_RECOUNT.tif",0.6,"13"
"285",3433,"13_01_0.6_3433_RIGHT_RECOUNT.tif",0.6,"13"
"286",3433,"16_01_2.3_3433_RIGHT_COUNTS.tif",2.3,"16"
"287",3433,"16_01_2.5_3433_LEFT_COUNTS.tif",2.5,"16"
"288",3433,"19_01_2.5_3433_LEFT_COUNTS.tif",2.5,"19"
"289",3433,"19_01_2.5_3433_RIGHT_COUNTS.tif",2.5,"19"
"290",3433,"22_01_-1.8_3433_RIGHT_RECOUNT.tif",-1.8,"22"
"291",3433,"22_01_2_3433_LEFT_RECOUNT.tif",2,"22"
"292",3433,"25_01_0.9_3433_LEFT_RECOUNT.tif",0.9,"25"
"293",3433,"25_01_0.9_3433_RIGHT_RECOUNT.tif",0.9,"25"
"294",3433,"28_01_1.6_3433_RIGHT_RECOUNT.tif",1.6,"28"
"295",3433,"31_01_1.4_3433_LEFT_RECOUNT.tif",1.4,"31"
"296",3433,"31_01_1.4_3433_RIGHT_RECOUNT.tif",1.4,"31"
"297",3433,"40_01_-1.2_3433_RIGHT_COUNTS.tif",-1.2,"40"
"298",3433,"43_01_-0.5_3433_LEFT_RECOUNT.tif",-0.5,"43"
"299",3433,"43_01_-0.5_3433_RIGHT_RECOUNT.tif",-0.5,"43"
"300",3433,"46_01_0.4_3433_LEFT_RECOUNT.tif",0.4,"46"
"301",3433,"46_01_0.4_3433_RIGHT_RECOUNT.tif",0.4,"46"
"302",3433,"49_01_-0.4_3433_LEFT_COUNTS.tif",-0.4,"49"
"303",3433,"49_01_-0.6_3433_RIGHT_RECOUNT.tif",-0.6,"49"
"304",3433,"52_01_0.3_3433_LEFT_RECOUNT.tif",0.3,"52"
"305",3433,"58_01_-1.4_3433_RIGHT_RECOUNT.tif",-1.4,"58"
"306",3433,"58_01_-1_3433_LEFT_RECOUNT.tif",-1,"58"
"307",3433,"61_01_0_3433_LEFT_RECOUNT.tif",0,"61"
"308",3433,"61_01_0_3433_RIGHT_RECOUNT.tif",0,"61"
"309",3433,"64_01_0.6_3433_LEFT_RECOUNT.tif",0.6,"64"
"310",3433,"64_01_0.6_3433_RIGHT_RECOUNT.tif",0.6,"64"
"311",3433,"67_01_-2.3_3433_RIGHT_COUNTS.tif",-2.3,"67"
"312",3433,"70_01_-1.8_3433_LEFT_RECOUNT.tif",-1.8,"70"
"313",3433,"70_01_-2.1_3433_RIGHT_RECOUNT.tif",-2.1,"70"
"314",3433,"73_01_-2.1_3433_RIGHT_RECOUNT.tif",-2.1,"73"
"315",3433,"73_01_-2.3_3433_LEFT_COUNTS.tif",-2.3,"73"
"316",3433,"76_01_-2.1_3433_RIGHT_RECOUNT.tif",-2.1,"76"
"317",3433,"76_01_-2.3_3433_LEFT_COUNTS.tif",-2.3,"76"
"318",3433,"79_01_-1.8_3433_LEFT_RECOUNT.tif",-1.8,"79"
"319",3433,"79_01_-1.8_3433_RIGHT_RECOUNT.tif",-1.8,"79"
"320",3433,"82_01_-2_3433_LEFT_RECOUNT.tif",-2,"82"
"321",3433,"82_01_-2_3433_RIGHT_RECOUNT.tif",-2,"82"
"322",3433,"85_01_-2.1_3433_LEFT_RECOUNT.tif",-2.1,"85"
"323",3433,"85_01_-2.1_3433_RIGHT_RECOUNT.tif",-2.1,"85"
"324",3433,"88_01_-1_3433_LEFT_RECOUNT.tif",-1,"88"
"325",3433,"88_01_-1_3433_RIGHT_RECOUNT.tif",-1,"88"
"326",3433,"91_01_-1.6_3433_RIGHT_RECOUNT.tif",-1.6,"91"
"327",3433,"91_01_-1.7_3433_LEFT_COUNTS.tif",-1.7,"91"
"328",3433,"94_01_-3.4_3433_LEFT_COUNTS.tif",-3.4,"94"
"329",3433,"97_01_-3.4_3433_RIGHT_COUNTS.tif",-3.4,"97"
"330",3507,"01_01_1.7_3507_LEFT_COUNTS.tif",1.7,"01"
"331",3507,"04_01_2.2_3507_LEFT_RECOUNT.tif",2.2,"04"
"332",3507,"04_01_2.2_3507_RIGHT_COUNTS.tif",2.2,"04"
"333",3507,"07_01_2.6_3507_RIGHT_COUNTS.tif",2.6,"07"
"334",3507,"10_01_2.6_3507_LEFT_RECOUNT.tif",2.6,"10"
"335",3507,"100_01_-3.4_3507_LEFT_COUNTS.tif",-3.4,"100"
"336",3507,"100_01_-3.4_3507_RIGHT_COUNTS.tif",-3.4,"100"
