idBysubroi,grp,SUBROI,AREAmm2,Ch1mm2,Ch2mm2,Ch3mm2,Ch4mm2,OLmm2
9266,SAB,AuV,13.4042709,409.645554,770.882078,437.547109,248.502885,46.1793113
9272,SAA,AuV,1.70776004,1395.98067,2110.64009,1238.46439,2801.33033,173.912021
9275,SAB,AuV,7.43740349,870.06171,1272.31637,649.958014,314.760387,15.1934745
9276,SAB,AuV,1.09226645,988.769728,1374.27515,314.025941,61.3403442,10.9863303
9278,CAA,AuV,8.52219105,415.738157,379.982892,374.082203,493.183029,40.9519099
3425,SAA,bAmy,8.8966028,447.923785,1270.48495,924.959806,1088.84259,305.172666
3426,SAA,bAmy,11.7303319,636.128631,1257.33867,992.896028,923.077032,271.34782
3429,SAA,bAmy,18.8567528,1125.32631,1176.50161,721.969481,731.196944,224.641011
3431,SAB,bAmy,16.6687926,641.438182,1397.58173,985.374312,1206.5661,322.458869
3433,SAB,bAmy,7.86136594,672.020619,1140.51427,1004.78722,1092.93984,283.792921
3507,SAA,bAmy,14.0890134,1203.70387,1219.31888,996.024319,1051.88345,259.563952
3508,SAA,bAmy,10.5512418,1238.62197,970.312325,1124.22786,1015.8046,272.290224
3531,SAB,bAmy,8.07139287,824.516921,1487.72339,1113.93413,1180.96098,354.461745
3539,CAA,bAmy,10.9216005,894.83222,1254.21178,962.496296,1037.57687,245.293719
3540,CAA,bAmy,11.781102,634.236086,1582.44959,708.931985,1022.73964,374.922483
3541,CAA,bAmy,10.5975559,249.208405,1436.36893,702.426114,934.460748,355.270596
3542,CAA,bAmy,12.2421421,177.828356,1521.13902,656.584439,979.975555,351.490774
3595,SAA,bAmy,8.83325368,976.537107,1200.01082,1237.25644,1397.22015,339.625704
3596,CAB,bAmy,2.07484974,1005.85597,1965.44353,1072.84877,923.922327,345.567193
3597,SAB,bAmy,2.77551407,1073.67497,893.88846,1413.07156,1642.2183,287.874599
3602,CAA,bAmy,6.18423335,1155.84254,1164.08932,1410.03735,1625.10039,327.4456
3603,SAB,bAmy,6.87855662,722.971442,1151.25897,1371.50866,806.128423,251.651632
3604,SAB,bAmy,11.2361996,554.279937,1492.85351,1080.61448,1084.70839,358.128206
3607,CAA,bAmy,8.53621396,589.605652,1303.85673,891.613077,1164.56781,395.725788
3608,CAB,bAmy,6.73179577,914.317696,1178.58596,1015.33086,906.890257,285.362192
3661,CAA,bAmy,24.4393294,698.791678,927.603194,795.439175,968.357177,260.277191
3662,CAB,bAmy,6.87497094,1038.6953,1272.00538,1185.75047,1354.47845,325.383194
3663,CAB,bAmy,6.68578463,675.911692,1332.52871,886.806908,1270.15758,405.337615
3664,CAB,bAmy,15.628008,615.305545,1403.56979,1116.90498,1424.17383,428.973417
3858,CAB,bAmy,6.40639041,681.35092,1451.05112,904.097257,1318.83939,415.5226
8056,SAA,bAmy,5.01802525,685.130071,1727.57201,1409.31933,1827.81065,388.399799
8060,SAA,bAmy,3.93986321,167.772322,1794.98618,1372.38267,749.518408,106.602686
8061,SAA,bAmy,0.594374656,528.28632,1685.80539,812.618767,1583.17652,354.994948
8350,SAB,bAmy,3.77738502,1079.58283,976.601533,629.271305,1083.81856,227.405995
8351,SAB,bAmy,5.42087645,1125.64823,1244.26374,897.456351,640.11789,106.25588
8352,SAB,bAmy,3.30960097,1371.76658,1733.4416,1846.74831,861.433153,110.285199
8358,CAA,bAmy,0.432791347,212.573566,526.81275,177.914832,452.874119,32.3481513
8364,CAB,bAmy,0.624776083,416.149092,1178.02205,579.407583,789.082702,99.2355528
8365,CAB,bAmy,0.432791347,471.358777,1042.07259,981.997452,1164.53345,175.60425
8487,CAB,bAmy,0.948582342,620.926591,1475.88663,1224.98591,1094.26452,200.2989
8488,CAB,bAmy,1.42713728,161.862495,241.742687,734.337205,1071.37556,104.404813
8489,CAB,bAmy,0.832762622,1374.94163,1105.95742,551.177476,806.952644,109.274837
8492,CAB,bAmy,3.7435978,281.280217,1389.30523,427.663464,569.772747,75.0614824
8753,SAB,bAmy,0.273901914,171.594274,2493.59339,861.622312,1547.99941,310.33007
9204,CAB,bAmy,1.82803111,701.84801,625.809917,664.102482,820.007925,41.5747847
9214,CAA,bAmy,1.16336507,794.247671,383.370629,746.971024,1407.98451,100.570322
9221,CAA,bAmy,3.68956653,86.4600211,634.762913,297.053865,413.327687,53.1227716
9222,CAA,bAmy,1.42126211,307.473194,1979.93036,490.40919,492.51999,21.1079996
9224,CAA,bAmy,3.15231833,554.1953,1397.06703,651.901168,390.18902,58.0525128
9228,SAA,bAmy,6.25446631,369.016298,1266.45498,643.859892,229.755814,21.7444612
9229,SAA,bAmy,9.54052047,403.646742,973.426977,1040.09001,578.479971,50.3117206
9265,CAA,bAmy,1.50052078,322.554681,1848.02506,963.665431,1160.26384,209.927117
9266,SAB,bAmy,9.55353164,530.903146,756.160159,542.626559,261.57866,71.0731932
9272,SAA,bAmy,0.942061381,156.040788,117.826717,47.7675881,409.739756,27.5990509
9275,SAB,bAmy,7.35535715,1171.66302,1232.70697,843.73877,245.94319,64.9866471
9276,SAB,bAmy,0.273901914,1266.87687,1146.39579,617.009198,313.981012,29.207536
9278,CAA,bAmy,6.14276582,618.288262,1183.66876,401.936208,409.587485,27.3492438
3425,SAA,BNST,11.1259106,611.99485,1063.99608,910.217631,988.503358,338.129626
3426,SAA,BNST,22.9248349,728.903832,1726.15954,1344.65527,1112.50529,381.027826
3429,SAA,BNST,16.5876519,1414.06392,1117.41186,1274.50227,1013.10301,185.37886
3431,SAB,BNST,9.93347106,553.180249,1292.30881,1020.79122,876.128792,279.157203
3433,SAB,BNST,18.4924984,875.057532,1461.5579,1223.73946,1017.00698,297.904582
3507,SAA,BNST,18.0290965,1047.86172,1028.84712,691.826126,618.943938,152.420283
3508,SAA,BNST,7.7280268,1225.15103,902.294059,1090.57593,782.347183,105.460297
3531,SAB,BNST,14.3468274,698.342546,1237.47033,1275.75243,1634.64711,271.418892
3539,CAA,BNST,17.8827985,1129.91264,912.866914,1242.03155,1095.24245,254.043013
3540,CAA,BNST,20.9981591,465.850362,1145.61256,635.48428,813.928495,205.208466
3541,CAA,BNST,27.3642213,261.070831,1298.7769,765.780973,882.68545,249.74217
3542,CAA,BNST,22.9250717,348.78844,949.432817,1004.27167,1043.00655,333.041489
3595,SAA,BNST,13.8670424,977.281211,1455.3478,1115.2342,844.304045,256.795926
3596,CAB,BNST,4.73999488,325.105836,1741.41602,1182.06879,1257.17435,238.818823
3597,SAB,BNST,10.9626913,976.858666,1416.02522,1370.64883,1965.02842,634.971816
3602,CAA,BNST,6.8725692,1311.44551,873.364108,1208.28176,1366.88329,174.898202
3603,SAB,BNST,10.3364053,847.87697,1054.89638,1333.15206,868.580493,297.975932
3604,SAB,BNST,15.4787993,1029.73103,1011.52808,1676.93885,1625.51368,441.830135
3607,CAA,BNST,11.4603509,560.366785,1043.74921,712.020082,807.479637,216.223746
3608,CAB,BNST,16.5950908,1215.17865,1376.87511,1094.29953,724.85292,271.526083
3661,CAA,BNST,12.6713908,651.30972,1130.46409,919.393946,1100.19494,98.8841729
3662,CAB,BNST,10.7937952,942.022694,792.889718,1296.20766,1546.07344,252.64515
3663,CAB,BNST,7.64939701,557.429558,1121.9409,777.446901,1028.05489,257.928827
3664,CAB,BNST,18.4454955,741.373415,1213.39202,985.985982,1232.00811,307.554763
3858,CAB,BNST,31.3415835,590.748709,1054.32127,828.420172,1118.96069,298.708583
8056,SAA,BNST,32.0424031,567.966139,1087.05868,807.960623,887.136957,165.156152
8060,SAA,BNST,6.10089082,62.7777175,1233.88785,549.26405,439.280112,51.3039832
8061,SAA,BNST,22.721146,1084.84845,757.235767,1140.78753,1428.18501,213.193472
8350,SAB,BNST,7.46627808,697.670237,448.794537,1101.8877,1760.71663,342.741052
8351,SAB,BNST,8.4998528,1023.31184,1052.67718,1188.25587,375.418266,73.6483342
8352,SAB,BNST,1.26477441,1532.28907,1556.57719,1261.09446,562.155588,116.226261
8358,CAA,BNST,3.79432322,237.460002,406.014095,1234.47575,1240.27388,22.401887
8364,CAB,BNST,3.48118022,986.734322,754.822378,824.720302,1153.34448,64.6332525
8365,CAB,BNST,5.25813533,1133.67185,1052.67718,1391.93831,1615.40156,126.660871
8487,CAB,BNST,0.590950421,89.6860348,1674.04689,42.3047334,93.0704135,3.38437867
8488,CAB,BNST,2.33315732,82.2919221,715.153091,443.176289,645.905868,25.2876219
8489,CAB,BNST,1.26477441,1227.88696,1143.71528,1654.04992,2030.40162,167.618825
8492,CAB,BNST,2.29970221,286.124002,1010.57699,311.779497,299.604008,27.8296901
8753,SAB,BNST,5.22976969,72.4697305,821.228191,344.37463,346.095547,45.6999092
9204,CAB,BNST,4.6374139,1020.18067,711.554788,620.820151,569.929719,40.5398362
9214,CAA,BNST,10.5651002,735.138624,128.109275,1090.09966,944.414846,177.005829
9221,CAA,BNST,1.84901935,72.4708477,537.613892,897.773188,1322.86338,173.605538
9222,CAA,BNST,2.44029267,188.50198,924.117322,1089.6234,1415.404,85.2356779
9224,CAA,BNST,10.5651002,735.138624,871.50256,1090.09966,944.414846,177.005829
9228,SAA,BNST,13.5728334,489.654577,1206.99789,954.185438,301.337228,3.16809311
9229,SAA,BNST,28.9796438,714.501535,1126.83424,1241.07805,646.281235,37.2675388
9265,CAA,BNST,1.56133132,760.248633,1691.76293,1314.90349,1317.46541,259.394015
9266,SAB,BNST,2.82014599,775.84636,655.537331,515.930738,80.8468785,15.6020292
9272,SAA,BNST,4.62276826,885.832854,597.859169,1770.80042,900.326334,179.113456
9275,SAB,BNST,11.2141919,981.167442,825.825842,968.415743,225.785328,24.879189
9276,SAB,BNST,78.5701468,1062.21006,776.367342,1169.93545,634.363076,94.8070011
9278,CAA,BNST,5.89763394,217.544869,857.05659,649.073856,684.511796,21.3645
3425,SAA,CA1,15.7090626,499.520576,1536.18332,1196.95239,992.293454,235.914777
3426,SAA,CA1,41.0011496,743.637686,1780.34033,1221.1121,902.194216,225.140029
3429,SAA,CA1,50.6040397,1348.48918,997.785953,1306.21983,842.99594,108.627691
3431,SAB,CA1,63.911897,729.566829,1859.21566,1111.96825,939.65291,214.357587
3433,SAB,CA1,90.4740231,815.029524,1638.16082,1327.14337,1135.95037,230.066038
3507,SAA,CA1,30.6504169,1500.56686,1472.6064,1359.94887,1043.96622,184.369433
3508,SAA,CA1,37.0906883,1406.79514,1153.79363,1074.66326,767.578098,147.584212
3531,SAB,CA1,46.7576564,1024.26006,1745.3826,1306.43845,923.998406,201.015207
3539,CAA,CA1,28.2049656,1022.69226,827.620226,1275.13008,976.849268,143.591737
3540,CAA,CA1,17.1830336,1002.50051,1933.1278,1050.51299,757.142206,169.003917
3541,CAA,CA1,26.6562349,437.45863,1421.61862,1123.93967,1057.5387,227.113845
3542,CAA,CA1,26.800634,430.698766,1886.89566,1090.68315,821.659667,192.047696
3595,SAA,CA1,39.0120979,998.946534,1652.84626,1307.64565,1096.01899,220.8802
3596,CAB,CA1,22.7806388,661.17549,1952.88642,1176.30591,478.257002,121.726174
3597,SAB,CA1,13.7559216,1076.77264,1549.07833,1429.85694,1939.52836,389.35959
3602,CAA,CA1,43.7230199,1344.32617,988.906991,1429.36147,1211.53571,184.319382
3603,SAB,CA1,31.5437933,854.621376,1644.85608,1347.11129,901.698783,241.44211
3604,SAB,CA1,46.9397098,838.096362,1821.0594,1354.48217,1033.219,286.686902
3607,CAA,CA1,39.361047,611.365851,1170.95462,1264.60051,1473.89372,274.154293
3608,CAB,CA1,50.4886936,1142.29535,1857.04944,1324.41533,984.25997,253.759785
3661,CAA,CA1,69.5803332,937.118249,920.389384,1268.95052,1298.12543,223.727011
3662,CAB,CA1,60.8268932,1066.71567,893.042487,1482.20623,1382.57924,203.117393
3663,CAB,CA1,22.0826945,851.209531,1454.48736,1018.44456,1050.50586,229.546263
3664,CAB,CA1,50.6610954,876.629288,1590.21433,1300.74171,1442.42834,293.538856
3858,CAB,CA1,34.2948011,861.442524,1293.78211,1254.59249,1073.34053,194.198531
8056,SAA,CA1,41.1781073,1056.21659,1701.07381,1237.67223,1766.35122,325.731338
8060,SAA,CA1,54.8228927,115.134384,1075.95563,714.683192,756.946559,122.613012
8061,SAA,CA1,84.1609327,1002.40096,1455.75858,790.68753,1694.50356,261.332655
8350,SAB,CA1,118.745467,949.838365,1273.97705,918.662438,1615.64062,236.943782
8351,SAB,CA1,41.246426,1184.63597,2429.9075,1271.40713,683.768335,145.976284
8352,SAB,CA1,36.2220089,1251.66995,1902.60016,1453.59138,923.692556,75.3409344
8358,CAA,CA1,12.3759533,401.342821,844.864211,889.790043,1147.87117,92.4373238
8364,CAB,CA1,3.42605726,544.357511,1284.56697,995.021316,1092.50947,220.07805
8365,CAB,CA1,7.65078239,1164.97889,1138.31495,816.909916,754.824762,85.350748
8487,CAB,CA1,4.29481202,958.831255,2887.67004,1781.45166,1978.43351,329.001594
8488,CAB,CA1,8.40709093,450.928868,489.943553,257.758601,353.154263,66.0157009
8489,CAB,CA1,11.1420631,1255.42279,770.144624,1103.20682,1530.686,158.498474
8492,CAB,CA1,15.8834603,560.016511,1245.4465,790.381931,1034.28344,176.724716
8753,SAB,CA1,37.8108002,87.5411253,910.401255,484.544095,331.25456,62.3895814
9204,CAB,CA1,9.05705905,972.721934,613.885806,502.922635,848.178195,114.275505
9214,CAA,CA1,2.91885991,1378.62046,1110.70764,696.847421,998.334998,155.540182
9221,CAA,CA1,19.6711918,415.480672,1097.2899,748.099055,835.434892,168.72389
9222,CAA,CA1,20.8496377,508.78582,1220.0212,811.860632,559.96177,67.0035625
9224,CAA,CA1,27.7235692,819.086455,1071.97597,880.658614,732.409304,87.8674742
9228,SAA,CA1,15.560861,542.450702,1881.06557,1131.87824,356.149958,32.9030636
9229,SAA,CA1,72.2432088,595.36392,1128.06451,1215.06231,1076.59947,94.0572839
9265,CAA,CA1,22.669767,538.161684,1283.55973,909.581468,1068.64795,127.438451
9266,SAB,CA1,23.9416636,687.504438,793.177964,614.869553,381.803042,68.5833711
9272,SAA,CA1,23.0211194,1627.67932,2083.78225,1947.60295,2701.60625,275.573046
9275,SAB,CA1,27.1399393,1290.12816,1635.22842,1093.99655,509.175789,48.3051928
9276,SAB,CA1,8.47371975,1479.98758,1890.43307,1127.24993,558.668464,63.1363812
9278,CAA,CA1,31.3004035,662.930751,1127.78099,830.436579,838.743181,115.972946
3425,SAA,CA2,1.16983068,268.414912,963.387281,1118.96535,1307.02676,214.560965
3426,SAA,CA2,1.42653454,583.231585,1552.71389,1061.31324,1001.02729,309.14078
3429,SAA,CA2,2.99703457,805.462849,674.666893,996.318172,768.426239,65.7316409
3431,SAB,CA2,3.03980137,561.878817,1134.61361,878.346863,800.052274,148.035988
3433,SAB,CA2,0.837104805,614.021084,567.431936,1004.65318,1021.37748,94.3728904
3507,SAA,CA2,1.61794883,913.502316,784.326414,990.142565,896.196454,123.613304
3508,SAA,CA2,1.06706365,1075.8496,372.986186,1133.01583,905.288079,81.5321562
3531,SAB,CA2,1.23595209,643.228814,1114.92994,1021.07517,1000.03876,198.227748
3539,CAA,CA2,1.43775133,635.019409,879.846168,591.896513,660.75404,201.703865
3540,CAA,CA2,1.3400307,826.100476,592.523738,726.102767,913.411909,109.698979
3541,CAA,CA2,1.49863414,884.80568,481.104748,744.010809,711.981644,104.094786
3542,CAA,CA2,2.29260773,523.421423,664.309023,801.270962,783.387397,115.588898
3595,SAA,CA2,1.22695713,978.844302,692.770738,1379.02128,1120.65855,95.3578546
3596,CAB,CA2,0.415247331,724.869198,1654.43568,1088.5079,659.847709,183.023452
3597,SAB,CA2,0.283010656,1007.02922,1445.17527,872.758657,1010.56266,162.538049
3602,CAA,CA2,0.542622115,1122.32801,322.50805,1050.45479,1188.67253,99.5167696
3603,SAB,CA2,0.564783544,1299.61294,1103.07747,757.812448,596.688773,185.911932
3604,SAB,CA2,2.20291029,424.438527,933.764759,973.257969,959.185676,207.906786
3607,CAA,CA2,1.18488686,740.155055,591.617667,855.777909,763.786003,137.565877
3608,CAB,CA2,0.973559117,731.337202,1106.25023,796.048218,662.517549,177.698505
3661,CAA,CA2,3.98281914,706.28364,551.870402,1033.68992,1026.15757,187.053435
3662,CAB,CA2,0.647458758,872.642454,387.66948,790.783959,491.150974,32.4344983
3663,CAB,CA2,0.762877165,660.656818,989.6744,633.12945,664.589299,204.489015
3664,CAB,CA2,2.2698328,388.134316,724.722985,822.086985,900.506858,204.420343
3858,CAB,CA2,0.324519706,477.628931,705.658227,1281.89442,394.429053,178.725664
8056,SAA,CA2,0.837092504,858.925383,1087.0961,1004.66794,672.566051,160.077888
8060,SAA,CA2,0.521135693,222.590779,1406.54346,1178.19602,894.200889,220.671893
8061,SAA,CA2,0.762877165,724.869198,945.857403,972.310449,783.387397,123.613304
8350,SAB,CA2,0.871167258,536.062387,136.598339,562.463747,488.999094,37.8802115
8351,SAB,CA2,0.742626973,776.971509,1255.00424,764.85237,171.014526,67.3285537
8352,SAB,CA2,0.522298118,943.905372,570.555377,1177.48845,710.322299,1.91461536
8358,CAA,CA2,0.762877165,724.869198,945.857403,972.310449,783.387397,123.613304
8364,CAB,CA2,0.083477842,670.836703,790.628971,970.317373,1593.23717,419.272939
8365,CAB,CA2,0.762877165,724.869198,945.857403,972.310449,783.387397,123.613304
8487,CAB,CA2,0.213778678,972.968874,2530.65462,1094.58998,1029.10169,173.076194
8488,CAB,CA2,0.217791814,110.196979,945.857403,137.746224,215.802417,9.18308158
8489,CAB,CA2,0.217791814,1639.18006,693.32266,1235.12447,123.971601,50.5069487
8492,CAB,CA2,0.635313256,687.849649,934.971834,1155.33557,1252.92522,111.755893
8753,SAB,CA2,0.107050787,784.674286,1653.42082,4231.63633,3717.8615,439.043946
9204,CAB,CA2,0.106727891,524.698833,945.857403,1321.11671,1396.07368,123.613304
9214,CAA,CA2,0.089888096,667.496617,1802.24087,700.871448,1590.86694,333.748309
9221,CAA,CA2,0.755767302,301.680159,561.019243,525.293961,263.30856,48.9568679
9222,CAA,CA2,0.394160685,251.166602,1093.46268,882.888663,119.24071,10.1481456
9224,CAA,CA2,0.642938214,866.33519,1037.42472,706.133171,205.307442,49.771501
9228,SAA,CA2,0.657001104,310.501761,1261.79392,700.15103,255.707333,6.08826983
9229,SAA,CA2,1.64145104,587.285259,1050.29023,972.310449,819.396964,65.7954439
9265,CAA,CA2,0.196615987,1398.66551,1663.14044,1413.92368,1871.66876,361.110004
9266,SAB,CA2,1.68108268,659.693906,575.819387,459.822713,290.289113,24.3890443
9272,SAA,CA2,0.10948327,3041.56059,6046.58591,2950.22243,6421.07235,1625.81917
9275,SAB,CA2,1.2059935,995.030242,1206.47417,1009.1265,272.804125,31.509291
9276,SAB,CA2,0.107050787,1373.18,2195.21973,952.818776,691.26068,149.461769
9278,CAA,CA2,0.950838002,827.690941,1023.30786,825.587533,782.467675,86.2397168
3425,SAA,CA3,7.44040796,556.286701,1223.32002,1186.09088,857.211061,206.574694
3426,SAA,CA3,19.4082807,812.488251,1503.48197,1302.12462,1185.67947,266.69029
3429,SAA,CA3,27.1420688,1010.38724,816.481607,1242.27818,966.764919,130.461684
3431,SAB,CA3,31.7104015,721.719024,1280.74695,1093.26904,1004.46537,217.941107
3433,SAB,CA3,27.9747269,760.901083,1466.0018,1182.10269,1179.45745,274.783737
3507,SAA,CA3,17.4598324,1151.09925,1035.6915,1237.75529,1234.08974,217.184215
3508,SAA,CA3,20.2887704,1126.9781,791.472312,1274.94173,1104.79835,186.211383
3531,SAB,CA3,16.6941414,924.09664,1258.52534,1365.50898,1412.59136,260.750157
3539,CAA,CA3,11.8265134,953.535466,605.926678,1057.79274,873.376592,116.26419
3540,CAA,CA3,9.90870186,1040.1968,962.184566,830.68399,804.747192,175.502303
3541,CAA,CA3,12.8194509,782.95085,942.786088,956.515226,925.702674,196.576282
3542,CAA,CA3,13.0334064,477.004997,975.416524,1035.26274,800.634896,163.11929
3595,SAA,CA3,16.3882605,1207.08357,1207.99886,1109.81882,1030.00559,172.806626
3596,CAB,CA3,10.0234991,708.235711,1454.58187,1399.31175,1475.83193,262.782485
3597,SAB,CA3,3.97304154,1245.64517,842.679334,1045.54658,1157.29975,174.677257
3602,CAA,CA3,16.9888471,1199.1985,552.892139,1530.8867,1512.93374,176.056679
3603,SAB,CA3,10.7281842,1055.07137,1385.97545,1364.81623,1043.60624,269.104253
3604,SAB,CA3,20.4110203,680.808689,1190.28836,1112.04632,1085.24707,304.93331
3607,CAA,CA3,18.5244697,743.718995,1118.95241,1324.73428,1487.65392,332.803049
3608,CAB,CA3,21.4935184,984.529363,1715.63349,1412.98411,1189.42834,377.46263
3661,CAA,CA3,33.6312313,803.063073,730.451994,1119.4654,1194.21735,205.225908
3662,CAB,CA3,22.2039019,1025.27025,876.737794,1655.9702,1757.79915,266.034322
3663,CAB,CA3,8.27434377,816.499796,684.404728,889.617377,783.506243,121.218072
3664,CAB,CA3,21.9771305,813.527498,1082.2614,1208.21051,1244.74849,279.426834
3858,CAB,CA3,12.3336862,722.492843,1304.80051,1036.02441,1167.20985,236.912141
8056,SAA,CA3,5.19621003,857.548093,2277.42911,986.873119,1212.99947,258.457605
8060,SAA,CA3,4.26853444,196.086037,1652.32356,1418.05111,972.699193,261.682321
8061,SAA,CA3,2.44071859,1180.39008,1631.89645,1044.77428,1817.90725,451.91609
8350,SAB,CA3,4.05474038,695.728884,694.742384,603.244541,1027.43939,119.859708
8351,SAB,CA3,11.8439575,995.613163,2044.84016,986.410158,404.847788,128.419914
8352,SAB,CA3,15.2284565,1093.6105,908.102537,1131.76276,1069.70788,96.9894748
8358,CAA,CA3,3.08452247,364.400004,804.986842,927.534174,1060.13168,209.756942
8364,CAB,CA3,1.14377912,151.252979,1908.58528,792.985272,1542.25581,414.415677
8365,CAB,CA3,3.23534412,866.219931,1140.79451,1074.98425,992.297375,194.955415
8487,CAB,CA3,2.10475145,1125.54858,2332.3419,1479.0345,1498.98935,183.869692
8488,CAB,CA3,2.13438869,208.959128,751.034715,374.81458,424.94603,33.264794
8489,CAB,CA3,3.64326632,820.143173,359.292976,856.099919,1078.42789,145.748335
8492,CAB,CA3,3.64576031,535.965021,1254.88228,982.236817,961.939268,161.831813
8753,SAB,CA3,1.00250136,262.343783,2738.15089,2447.87697,2388.02668,439.899652
9204,CAB,CA3,2.55851412,860.655793,34.0041117,256.007967,521.787231,3.12681487
9214,CAA,CA3,0.692418182,911.299004,778.43132,1071.60675,2039.2301,119.869758
9221,CAA,CA3,6.6592718,344.03161,987.04486,749.181015,573.335962,170.28889
9222,CAA,CA3,8.828564,755.728791,965.275893,985.890797,674.062056,66.1489229
9224,CAA,CA3,11.1032648,936.931628,1244.31869,873.43679,740.322789,140.679343
9228,SAA,CA3,8.34578528,515.949052,1718.71184,1230.92072,298.114547,76.805235
9229,SAA,CA3,22.0108424,589.164184,1158.74711,1123.71892,721.826076,75.1447841
9265,CAA,CA3,5.19795982,530.592789,1268.57464,778.382316,979.99988,152.175089
9266,SAB,CA3,13.3171598,776.066383,1211.4445,1028.59771,823.824314,170.757132
9272,SAA,CA3,4.73109987,2057.02696,3445.92176,3351.01783,2161.23106,303.523502
9275,SAB,CA3,6.78391734,934.563274,1486.75161,975.689954,409.645322,51.8874247
9276,SAB,CA3,1.00250136,1292.76632,1246.8811,1184.03829,719.201018,59.8502928
9278,CAA,CA3,9.28727621,494.116886,921.583444,570.027194,225.469767,34.9941137
3425,SAA,CeA,9.91056851,599.561972,1514.6457,1120.31918,1288.62436,387.868768
