"Width","Height","Name"
"?470 pixels","?1738 pixels","13_01_-3.4_8061_RIGHT_THUMB.tif"
"?467 pixels","?1813 pixels","13_01_-3.5_8061_LEFT_THUMB.tif"
"?470 pixels","?1738 pixels","13_01_-3.5_8061_RIGHT_THUMB.tif"
"?479 pixels","?1833 pixels","14_01_-3.4_8061_LEFT_THUMB.tif"
"?476 pixels","?1728 pixels","14_01_-3.4_8061_RIGHT_THUMB.tif"
"?480 pixels","?1823 pixels","15_01_-3.4_8061_LEFT_THUMB.tif"
"?476 pixels","?1728 pixels","15_01_-3.4_8061_RIGHT_THUMB.tif"
"?495 pixels","?1848 pixels","16_01_-3.3_8061_RIGHT_THUMB.tif"
"?495 pixels","?1768 pixels","16_01_-3.4_8061_LEFT_THUMB.tif"
"?495 pixels","?1848 pixels","17_01_-0.4_8061_RIGHT_THUMB.tif"
"?502 pixels","?1798 pixels","17_01_-0.5_8061_LEFT_THUMB.tif"
"?497 pixels","?1848 pixels","18_01_-0.4_8061_RIGHT_THUMB.tif"
"?506 pixels","?1808 pixels","18_01_-3.4_8061_LEFT_THUMB.tif"
"?1278 pixels","?315 pixels","19_01_2.2_8061_LEFT_THUMB.tif"
"?1658 pixels","?315 pixels","19_01_2.2_8061_RIGHT_THUMB.tif"
"?1278 pixels","?315 pixels","19_01_2.3_8061_LEFT_THUMB.tif"
"?1658 pixels","?315 pixels","19_01_2.3_8061_RIGHT_THUMB.tif"
"?1683 pixels","?387 pixels","20_01_2.2_8061_RIGHT_THUMB.tif"
"?1418 pixels","?386 pixels","20_01_2.5_8061_LEFT_THUMB.tif"
"?1403 pixels","?391 pixels","21_01_2.2_8061_LEFT_THUMB.tif"
"?1648 pixels","?392 pixels","21_01_2.2_8061_RIGHT_THUMB.tif"
"?1693 pixels","?418 pixels","22_01_2.2_8061_RIGHT_THUMB.tif"
"?1718 pixels","?454 pixels","22_01_2.5_8061_LEFT_THUMB.tif"
"?1728 pixels","?443 pixels","23_01_2.5_8061_LEFT_THUMB.tif"
"?1658 pixels","?414 pixels","23_01_2.5_8061_RIGHT_THUMB.tif"
"?1708 pixels","?438 pixels","24_01_2.5_8061_LEFT_THUMB.tif"
"?1638 pixels","?411 pixels","24_01_2.5_8061_RIGHT_THUMB.tif"
"?489 pixels","?1813 pixels","25_01_2.2_8061_RIGHT_THUMB.tif"
"?1488 pixels","?462 pixels","25_01_2.3_8061_LEFT_THUMB.tif"
"?475 pixels","?1773 pixels","26_01_-1.1_8061_RIGHT_THUMB.tif"
"?475 pixels","?1673 pixels","26_01_-3.4_8061_LEFT_THUMB.tif"
"?475 pixels","?1783 pixels","27_01_-0.5_8061_RIGHT_THUMB.tif"
"?475 pixels","?1668 pixels","27_01_-3.4_8061_LEFT_THUMB.tif"
"?1748 pixels","?418 pixels","29_01_2.2_8061_LEFT_THUMB.tif"
"?1568 pixels","?397 pixels","29_01_2.2_8061_RIGHT_THUMB.tif"
"?1748 pixels","?414 pixels","30_01_2.2_8061_LEFT_THUMB.tif"
"?1563 pixels","?396 pixels","30_01_2.2_8061_RIGHT_THUMB.tif"
"?534 pixels","?2138 pixels","31_01_-3.5_8061_LEFT_THUMB.tif"
"?534 pixels","?2153 pixels","31_01_-3.5_8061_RIGHT_THUMB.tif"
"?534 pixels","?2138 pixels","31_01_0_8061_LEFT_THUMB.tif"
"?534 pixels","?2153 pixels","31_01_0_8061_RIGHT_THUMB.tif"
"?494 pixels","?2588 pixels","32_01_-3.5_8061_LEFT_THUMB.tif"
"?494 pixels","?2088 pixels","32_01_-3.5_8061_RIGHT_THUMB.tif"
"?494 pixels","?2588 pixels","32_01_0_8061_LEFT_THUMB.tif"
"?494 pixels","?2088 pixels","32_01_0_8061_RIGHT_THUMB.tif"
"?544 pixels","?2178 pixels","35_01_-3.5_8061_LEFT_THUMB.tif"
"?535 pixels","?2053 pixels","35_01_-3.5_8061_RIGHT_THUMB.tif"
"?544 pixels","?2178 pixels","35_01_0_8061_LEFT_THUMB.tif"
"?2053 pixels","?535 pixels","35_01_0_8061_RIGHT_THUMB.tif"
"?545 pixels","?2193 pixels","36_01_-3.5_8061_LEFT_THUMB.tif"
"?536 pixels","?2038 pixels","36_01_-3.5_8061_RIGHT_THUMB.tif"
"?2193 pixels","?545 pixels","36_01_0_8061_LEFT_THUMB.tif"
"?2038 pixels","?536 pixels","36_01_0_8061_RIGHT_THUMB.tif"
"?512 pixels","?2033 pixels","38_01_-3.4_8061_LEFT_THUMB.tif"
"?505 pixels","?1923 pixels","38_01_-3.4_8061_RIGHT_THUMB.tif"
"?518 pixels","?1938 pixels","39_01_-3.4_8061_LEFT_THUMB.tif"
"?512 pixels","?1863 pixels","39_01_-3.4_8061_RIGHT_THUMB.tif"
"?518 pixels","?2023 pixels","41_01_-3.5_8061_LEFT_THUMB.tif"
"?501 pixels","?2023 pixels","41_01_-3.5_8061_RIGHT_THUMB.tif"
"?2023 pixels","?518 pixels","41_01_0_8061_LEFT_THUMB.tif"
"?2023 pixels","?501 pixels","41_01_0_8061_RIGHT_THUMB.tif"
"?517 pixels","?2018 pixels","42_01_-3.5_8061_LEFT_THUMB.tif"
"?501 pixels","?2033 pixels","42_01_-3.5_8061_RIGHT_THUMB.tif"
"?2018 pixels","?517 pixels","42_01_0_8061_LEFT_THUMB.tif"
"?2033 pixels","?501 pixels","42_01_0_8061_RIGHT_THUMB.tif"
"?408 pixels","?1828 pixels","43_01_0.3_8061_LEFT_THUMB.tif"
"?408 pixels","?1828 pixels","43_01_0.4_8061_LEFT_THUMB.tif"
